dt;temp;dew_point;feels_like;humidity;wind_speed;wind_deg
1476061200;25.69;23.55;26.61;88;103;280
1476064800;25.69;24.47;26.74;93;0;0
1476068400;25.59;23.83;26.55;90;0;0
1476072000;26.05;25.01;26.05;94;26;150
1476075600;25.72;24.68;26.80;94;26;350
1476079200;25.07;25.07;26.24;100;103;90
1476082800;24.91;24.91;26.07;100;0;0
1476086400;24.76;24.76;25.90;100;0;0
1476090000;24.77;24.77;25.91;100;0;0
1476093600;24.96;24.96;26.12;100;154;60
1476097200;24.69;24.01;25.72;96;154;50
1476100800;24.69;24.52;25.80;99;26;60
1476104400;25.59;24.55;26.66;94;154;50
1476108000;26.69;25.46;30.12;93;21;70
1476111600;27.78;24.42;31.84;82;21;130
1476115200;28.98;23.87;33.45;74;31;140
1476118800;28.88;24.44;33.79;77;412;130
1476122400;28.88;25.29;34.62;81;31;180
1476126000;28.88;23.55;33.02;73;463;150
1476129600;28.42;23.56;32.31;75;412;190
1476133200;27.79;23.81;31.44;79;36;190
1476136800;27.69;23.71;31.20;79;31;210
1476140400;27.59;24.64;31.63;84;154;180
1476144000;26.59;24.44;26.59;88;154;300
1476147600;26.59;24.44;26.59;88;26;280
1476151200;25.69;24.47;26.74;93;21;290
1476154800;25.69;24.47;26.74;93;51;0
1476154800;25.69;24.47;26.74;93;51;0
1476158400;25.67;25.67;26.90;100;21;80
1476162000;25.69;25.69;26.93;100;0;0
1476165600;25.38;24.34;26.43;94;0;0
1476169200;25.12;24.09;26.14;94;0;0
1476172800;24.98;23.95;25.99;94;0;0
1476176400;24.89;23.86;25.89;94;0;0
1476180000;24.86;24.86;26.01;100;0;0
1476183600;24.69;24.52;25.80;99;0;0
1476187200;24.69;24.69;25.83;100;103;0
1476190800;26.69;24.91;29.87;90;103;0
1476194400;27.69;24.54;31.75;83;21;90
1476198000;27.88;24.52;32.10;82;154;150
1476201600;29.49;24.81;35.17;76;26;130
1476205200;29.69;25.66;36.47;79;36;170
1476208800;29.78;25.53;36.47;78;463;160
1476208800;29.78;25.53;36.47;78;463;160
1476212400;28.88;24.87;34.20;79;36;150
1476212400;28.88;24.87;34.20;79;36;150
1476216000;28.98;24.97;34.47;79;463;170
1476219600;26.78;23.65;29.51;83;514;150
1476223200;25.98;24.94;25.98;94;463;230
1476223200;25.98;24.94;25.98;94;463;230
1476226800;24.78;24.61;25.90;99;31;300
1476230400;25.69;24.65;26.77;94;26;260
1476234000;25.69;23.55;26.61;88;21;250
1476237600;24.78;23.92;25.79;95;21;290
1476241200;24.78;23.92;25.79;95;103;0
1476244800;25.44;24.40;26.49;94;0;0
1476248400;25.21;25.21;26.40;100;0;0
1476252000;25.06;24.03;26.08;94;0;0
1476255600;24.98;23.95;25.99;94;21;260
1476255600;24.98;23.95;25.99;94;21;260
1476259200;25.01;23.98;26.02;94;0;0
1476259200;25.01;23.98;26.02;94;0;0
1476262800;24.81;24.81;25.96;100;0;0
1476266400;24.61;24.61;25.74;100;0;0
1476270000;23.69;22.84;24.60;95;0;0
1476273600;23.69;23.69;24.73;100;0;0
1476277200;24.78;23.75;25.77;94;21;300
1476280800;26.78;24.62;29.94;88;26;50
1476284400;27.78;24.63;31.99;83;31;70
1476288000;27.78;24.42;31.84;82;31;150
1476291600;25.98;24.94;25.98;94;412;140
1476295200;25.78;24.56;26.84;93;514;170
1476298800;26.69;24.54;29.70;88;36;160
1476298800;26.69;24.54;29.70;88;36;160
1476302400;26.98;24.82;30.47;88;412;160
1476306000;26.69;23.76;29.38;84;26;180
1476309600;26.16;25.12;26.16;94;26;160
1476313200;26.69;23.76;29.38;84;154;180
1476316800;26.59;23.86;26.59;85;0;0
1476320400;25.69;24.65;26.77;94;5;0
1476324000;24.78;24.61;25.90;99;154;340
1476327600;24.78;24.61;25.90;99;154;100
1476331200;25.79;25.79;27.04;100;0;0
1476334800;25.61;25.61;26.84;100;0;0
1476338400;25.40;25.40;26.61;100;0;0
1476342000;25.27;25.27;26.46;100;154;330
1476345600;25.20;25.20;26.39;100;0;0
1476349200;25.06;25.06;26.23;100;0;0
1476352800;25.23;25.23;26.42;100;0;0
1476356400;24.69;23.66;25.67;94;0;0
1476360000;24.69;23.66;25.67;94;0;0
1476363600;26.69;23.76;29.38;84;36;70
1476367200;27.69;23.71;31.20;79;36;50
1476370800;27.46;23.70;30.79;80;36;50
1476374400;28.62;23.07;32.25;72;21;150
1476378000;29.46;22.69;33.14;67;26;100
1476381600;29.78;22.99;33.84;67;31;180
1476385200;29.69;23.63;34.29;70;412;190
1476388800;28.78;23.00;32.43;71;36;180
1476392400;29.78;23.72;34.51;70;31;180
1476396000;28.69;23.82;32.94;75;36;230
1476399600;27.69;24.54;31.75;83;154;290
1476403200;26.59;24.81;26.59;90;21;60
1476406800;26.69;24.34;29.62;87;31;340
1476410400;25.98;23.84;25.98;88;154;310
1476414000;25.78;23.45;26.69;87;26;10
1476417600;25.87;24.83;26.97;94;0;0
1476421200;25.71;25.71;26.95;100;0;0
1476424800;25.40;25.40;26.61;100;0;0
1476428400;25.22;25.22;26.41;100;21;310
1476432000;24.83;23.80;25.82;94;21;310
1476435600;24.76;23.73;25.75;94;21;310
1476439200;24.81;24.81;25.96;100;0;0
1476442800;23.78;22.76;24.67;94;103;330
1476446400;23.69;22.67;24.57;94;154;30
1476450000;25.78;23.45;26.69;87;154;240
1476453600;27.69;23.50;31.07;78;21;320
1476457200;29.78;23.24;34.06;68;103;240
1476460800;29.88;23.57;34.51;69;21;190
1476464400;31.69;23.78;37.24;63;31;220
1476468000;30.88;22.75;35.09;62;31;190
1476471600;31.78;24.64;38.42;66;412;180
1476475200;31.20;23.58;36.36;64;36;180
1476478800;30.78;23.18;35.38;64;412;130
1476482400;29.59;24.69;35.20;75;62;360
1476486000;28.59;24.80;33.62;80;51;360
1476489600;27.59;23.62;30.97;79;26;310
1476493200;26.69;23.56;29.30;83;41;360
1476496800;26.69;24.34;29.62;87;31;360
1476500400;26.69;24.34;29.62;87;31;350
1476504000;26.43;24.47;26.43;89;154;270
1476507600;26.12;24.16;26.12;89;154;310
1476511200;25.43;24.39;26.48;94;0;0
1476514800;25.05;24.02;26.07;94;0;0
1476518400;24.90;23.87;25.90;94;26;10
1476522000;24.92;23.89;25.92;94;0;0
1476525600;25.61;24.57;26.68;94;0;0
1476529200;25.69;24.47;26.74;93;26;340
1476532800;25.69;24.47;26.74;93;26;280
1476536400;26.59;24.44;26.59;88;31;320
1476540000;26.78;24.43;29.85;87;21;330
1476543600;28.78;24.56;33.74;78;31;240
1476547200;29.12;21.36;31.73;63;21;110
1476550800;31.98;24.83;38.95;66;21;180
1476554400;31.78;23.60;37.16;62;514;200
1476558000;31.78;24.64;38.42;66;36;190
1476558000;31.78;24.64;38.42;66;36;190
1476561600;29.78;27.18;36.78;86;31;180
1476561600;29.78;27.18;36.78;86;31;180
1476565200;26.69;23.36;29.22;82;41;350
1476568800;25.78;22.47;26.55;82;412;300
1476572400;25.78;23.45;26.69;87;21;290
1476576000;25.78;23.45;26.69;87;31;350
1476579600;25.69;23.55;26.61;88;21;310
1476583200;25.69;23.55;26.61;88;0;0
1476586800;25.69;23.55;26.61;88;26;40
1476590400;25.79;24.75;26.88;94;21;320
1476594000;25.85;24.81;26.95;94;26;270
1476597600;25.70;24.66;26.78;94;21;270
1476601200;25.63;24.59;26.70;94;21;270
1476604800;25.60;24.56;26.67;94;21;210
1476608400;25.56;24.52;26.63;94;154;350
1476612000;25.60;24.56;26.67;94;21;360
1476615600;25.69;23.55;26.61;88;0;0
1476619200;25.59;24.55;26.66;94;154;10
1476622800;25.69;24.65;26.77;94;154;340
1476626400;24.78;23.57;25.74;93;514;90
1476630000;24.69;23.66;25.67;94;514;100
1476630000;24.69;23.66;25.67;94;514;100
1476633600;23.78;22.76;24.67;94;36;140
1476637200;24.78;23.57;25.74;93;26;30
1476640800;24.69;23.66;25.67;94;26;340
1476644400;25.78;23.45;26.69;87;154;40
1476644400;25.78;23.45;26.69;87;154;40
1476648000;26.69;23.56;29.30;83;103;0
1476651600;26.69;23.56;29.30;83;26;130
1476655200;26.69;23.56;29.30;83;21;320
1476658800;26.59;23.66;26.59;84;21;180
1476662400;25.69;23.36;26.59;87;154;130
1476666000;22.98;22.48;23.87;97;21;110
1476669600;26.57;26.57;26.57;100;0;0
1476673200;25.59;23.83;26.55;90;21;30
1476676800;26.20;25.16;26.20;94;0;0
1476680400;26.05;26.05;26.05;100;0;0
1476684000;25.63;25.63;26.86;100;0;0
1476687600;25.61;24.57;26.68;94;0;0
1476691200;25.57;25.57;26.79;100;0;0
1476694800;25.51;24.47;26.57;94;0;0
1476698400;25.73;23.78;26.68;89;21;130
1476702000;23.98;22.60;24.84;92;31;220
1476705600;25.67;24.27;26.69;92;242;188
1476709200;25.94;24.17;26.94;90;27;176
1476712800;26.73;24.00;29.55;85;343;184
1476716400;27.40;23.85;30.77;81;35;187
1476720000;27.95;23.76;31.68;78;311;189
1476723600;28.32;24.33;32.74;79;342;173
1476727200;28.18;24.40;32.55;80;379;194
1476730800;27.49;24.74;31.50;85;321;211
1476734400;27.26;24.90;31.13;87;291;198
1476738000;27.35;24.80;31.25;86;29;185
1476741600;26.30;23.96;26.30;87;129;229
1476745200;23.98;23.98;25.04;100;21;300
1476745200;23.98;23.98;25.04;100;21;300
1476748800;23.98;23.47;24.97;97;0;0
1476752400;24.69;23.66;25.67;94;26;280
1476756000;24.69;23.66;25.67;94;103;0
1476759600;24.69;23.66;25.67;94;0;0
1476763200;25.92;25.92;27.18;100;0;0
1476766800;25.88;25.88;27.13;100;0;0
1476770400;25.55;25.55;26.77;100;0;0
1476774000;25.58;25.58;26.80;100;0;0
1476777600;25.46;25.46;26.67;100;0;0
1476781200;25.41;25.41;26.62;100;0;0
1476784800;25.55;24.51;26.62;94;0;0
1476788400;25.58;24.54;26.65;94;309;160
1476792000;25.69;23.55;26.61;88;62;220
1476795600;25.78;23.45;26.69;87;51;230
1476799200;26.78;22.62;29.10;78;514;190
1476802800;28.69;23.82;32.94;75;57;170
1476806400;27.00;20.83;28.77;69;62;190
1476810000;28.78;23.68;32.97;74;772;190
1476813600;29.69;23.63;34.29;70;62;190
1476817200;27.87;23.89;31.63;79;57;170
1476820800;27.78;23.59;31.28;78;36;180
1476824400;28.69;23.82;32.94;75;412;160
1476828000;27.69;23.71;31.20;79;31;150
1476831600;24.98;21.89;25.70;83;31;150
1476835200;26.69;24.54;29.70;88;57;180
1476835200;26.69;24.54;29.70;88;57;180
1476838800;24.88;24.54;25.98;98;57;190
1476842400;24.78;23.75;25.77;94;72;210
1476846000;25.95;24.91;25.95;94;57;210
1476849600;25.78;24.74;26.87;94;31;230
1476853200;25.59;24.55;26.66;94;0;0
1476856800;25.54;24.50;26.60;94;26;210
1476860400;25.45;24.41;26.51;94;0;0
1476864000;25.53;24.13;26.54;92;303;214
1476867600;25.49;24.45;26.55;94;26;70
1476871200;25.77;23.82;26.73;89;26;150
1476874800;25.98;24.94;25.98;94;31;180
1476878400;26.69;23.56;29.30;83;31;160
1476882000;26.98;23.84;29.98;83;51;190
1476885600;26.78;23.45;29.42;82;51;190
1476889200;27.98;23.78;31.75;78;412;160
1476892800;27.69;23.50;31.07;78;514;180
1476896400;26.88;24.53;30.11;87;62;190
1476900000;27.78;24.42;31.84;82;514;130
1476903600;28.78;23.91;33.16;75;51;180
1476907200;28.69;24.69;33.70;79;51;190
1476910800;27.69;24.54;31.75;83;514;150
1476914400;27.69;24.54;31.75;83;463;150
1476918000;26.98;23.84;29.98;83;31;170
1476921600;26.98;23.84;29.98;83;31;190
1476925200;26.78;23.65;29.51;83;31;180
1476928800;26.89;23.96;29.86;84;154;160
1476932400;25.78;24.01;26.76;90;26;190
1476936000;26.30;25.26;26.30;94;21;30
1476939600;26.07;25.03;26.07;94;154;50
1476943200;25.56;25.56;26.78;100;21;40
1476946800;25.42;25.42;26.63;100;21;50
1476950400;25.32;25.32;26.52;100;21;50
1476954000;25.20;25.20;26.39;100;21;50
1476957600;25.74;25.74;26.98;100;21;50
1476961200;25.98;24.03;25.98;89;31;180
1476964800;25.63;23.11;26.49;86;31;180
1476968400;26.78;24.43;29.85;87;21;160
1476972000;26.78;24.43;29.85;87;463;200
1476975600;28.78;24.56;33.74;78;36;180
1476979200;28.78;24.77;33.93;79;51;190
1476982800;28.63;24.63;33.54;79;57;190
1476986400;28.78;24.56;33.74;78;514;190
1476990000;29.69;24.78;35.46;75;51;180
1476993600;29.98;24.84;35.99;74;51;190
1476997200;29.59;24.69;35.20;75;41;170
1477000800;28.69;24.69;33.70;79;31;160
1477004400;27.59;24.64;31.63;84;21;130
1477008000;27.28;24.53;30.94;85;15;170
1477011600;27.49;24.74;31.50;85;154;180
1477015200;26.93;26.93;31.59;100;21;60
1477018800;27.59;24.64;31.63;84;21;30
1477022400;26.51;25.46;26.51;94;0;0
1477026000;26.31;25.27;26.31;94;0;0
1477029600;25.52;25.52;26.74;100;0;0
1477033200;25.51;25.51;26.73;100;0;0
1477036800;25.53;25.53;26.75;100;21;50
1477040400;25.32;25.32;26.52;100;154;40
1477044000;25.57;24.53;26.64;94;154;40
1477047600;25.59;24.55;26.66;94;21;40
1477051200;28.30;24.93;33.21;82;154;10
1477054800;26.56;23.63;26.56;84;21;50
1477058400;29.69;23.87;34.52;71;21;80
1477062000;29.78;24.42;35.21;73;31;100
1477065600;29.78;24.64;35.46;74;31;140
1477069200;28.78;26.78;35.78;89;26;140
1477072800;30.78;24.43;36.73;69;21;160
1477076400;29.78;24.64;35.46;74;31;190
1477080000;28.15;24.16;32.32;79;21;160
1477083600;28.78;24.56;33.74;78;36;270
1477087200;25.37;24.33;26.42;94;514;10
1477087200;25.37;24.33;26.42;94;514;10
1477090800;24.98;24.98;26.14;100;154;320
1477090800;24.98;24.98;26.14;100;154;320
1477094400;24.69;23.66;25.67;94;0;0
1477098000;24.69;23.66;25.67;94;103;170
1477101600;24.69;23.66;25.67;94;0;0
1477105200;24.69;23.66;25.67;94;0;0
1477108800;25.42;25.42;26.63;100;0;0
1477112400;25.57;24.53;26.64;94;21;350
1477116000;25.20;25.20;26.39;100;0;0
1477119600;25.19;24.15;26.22;94;0;0
1477123200;25.10;24.07;26.12;94;0;0
1477126800;24.73;23.70;25.71;94;0;0
1477130400;25.06;24.03;26.08;94;0;0
1477134000;23.69;23.52;24.70;99;154;320
1477137600;25.19;24.15;26.22;94;167;311
1477141200;24.69;24.52;25.80;99;154;310
1477144800;25.78;24.74;26.87;94;103;90
1477148400;27.98;25.80;33.34;88;154;300
1477152000;27.65;25.67;32.51;89;154;150
1477155600;28.02;26.03;33.64;89;154;110
1477159200;26.98;25.38;30.78;91;21;90
1477162800;26.69;24.34;29.62;87;154;220
1477166400;26.78;24.43;29.85;87;31;340
1477170000;27.78;24.42;31.84;82;21;310
1477173600;27.69;24.54;31.75;83;21;160
1477177200;25.90;23.95;26.87;89;26;300
1477180800;26.59;24.44;26.59;88;154;340
1477184400;25.69;24.47;26.74;93;21;300
1477188000;25.69;24.47;26.74;93;154;340
1477191600;26.31;24.35;26.31;89;154;330
1477195200;26.10;25.06;26.10;94;0;0
1477198800;26.00;24.96;26.00;94;21;10
1477202400;25.90;24.86;27.00;94;154;330
1477206000;25.64;24.60;26.71;94;0;0
1477209600;24.84;24.84;25.99;100;0;0
1477213200;24.65;24.65;25.78;100;154;300
1477216800;24.95;23.92;25.96;94;317;314
1477220400;24.98;23.77;25.96;93;326;317
1477224000;25.08;23.69;26.05;92;29;320
1477227600;25.43;23.67;26.38;90;282;319
1477231200;26.16;23.82;26.16;87;33;335
1477234800;26.78;23.85;29.59;84;314;4
1477238400;27.27;24.53;30.92;85;28;28
1477242000;28.05;24.48;32.38;81;227;51
1477245600;27.95;24.38;32.13;81;77;71
1477249200;27.70;24.75;31.92;84;72;150
1477252800;26.77;24.42;29.82;87;69;168
1477256400;27.01;24.47;30.35;86;67;1
1477260000;26.66;24.70;26.66;89;161;336
1477263600;26.54;24.58;26.54;89;186;315
1477267200;26.49;24.71;26.49;90;269;303
1477270800;26.33;24.74;26.33;91;31;305
1477274400;26.38;24.79;26.38;91;336;307
1477278000;25.80;24.58;26.86;93;356;310
1477281600;25.71;24.67;26.79;94;352;311
1477285200;25.56;24.34;26.60;93;33;308
1477288800;25.34;24.30;26.38;94;327;308
1477292400;25.23;23.84;26.21;92;304;303
1477296000;25.02;23.81;26.01;93;289;317
1477299600;25.00;23.79;25.98;93;361;321
1477303200;25.12;23.91;26.12;93;405;316
1477306800;25.16;23.95;26.16;93;431;317
1477310400;25.27;24.06;26.28;93;387;313
1477314000;25.67;24.09;26.67;91;323;310
1477317600;26.52;24.18;26.52;87;255;310
1477321200;27.68;25.12;32.15;86;132;325
1477324800;28.21;25.05;33.14;83;104;354
1477328400;28.48;24.90;33.52;81;181;7
1477332000;28.94;23.61;33.16;73;26;230
1477335600;28.41;25.24;33.70;83;21;270
1477335600;28.41;25.24;33.70;83;21;270
1477339200;27.98;24.82;32.52;83;36;210
1477342800;27.98;23.78;31.75;78;31;210
1477346400;27.98;25.80;33.34;88;154;290
1477350000;27.98;25.80;33.34;88;21;290
1477353600;26.98;24.82;30.47;88;31;320
1477357200;26.98;24.82;30.47;88;31;300
1477360800;26.98;24.82;30.47;88;26;270
1477364400;25.98;23.84;25.98;88;21;290
1477368000;25.89;23.94;26.86;89;21;290
1477371600;25.74;24.16;26.75;91;404;301
1477375200;25.60;22.69;26.41;84;154;270
1477378800;25.16;23.22;26.06;89;154;270
1477382400;24.75;23.72;25.74;94;154;270
1477386000;24.65;23.62;25.63;94;21;310
1477389600;25.11;24.08;26.13;94;36;290
1477393200;23.98;23.98;25.04;100;412;270
1477396800;24.98;23.95;25.99;94;21;260
1477400400;25.98;24.94;25.98;94;26;260
1477404000;27.98;24.82;32.52;83;36;250
1477407600;28.98;24.97;34.47;79;412;290
1477411200;28.98;24.97;34.47;79;36;270
1477414800;29.78;23.72;34.51;70;514;350
1477414800;29.78;23.72;34.51;70;514;350
